country,region,year,year_normalized,vehicle_segment,ev_sales(units),petrol_car_sales(units),diesel_car_sales(units),ice_total_sales(units),total_vehicle_sales(units),ev_ice_ratio,ev_market_share(%),market_share_change(%),charging_stations(units),fast_chargers_share(%),chargers_per_ev_ratio,average_ev_range(km),fuel_price(usd/ltr),electricity_price(usd/kwh),fuel_to_electric_ratio,gdp(usd/person),urban_population(%),co2_emissions(mt),ev_subsidy(usd),emission_regulation(scale_0-100),ev_growth_rate_yoy(%),ev_growth_rate_category,ev_domination(0/1),economic_index,policy_index,policy_index_lagged_1y,environmental_stringency_ratio
Norway,Europe,2014,4,commercial,964,12587,8392,20979,21943,0.045950712617379284,4.39,1.5899999999999999,4086,14.7,4.238589211618257,163,1.61,0.098,16.42857142857143,77067,80.1,10.1,0,79.8,65.07,Fast Growth,0,6173.066699999999,0.0,0.0,0.125
Norway,Europe,2014,4,mass_market,11158,68419,9330,77749,88907,0.14351309984694338,12.55,4.540000000000001,4086,14.7,0.3661946585409572,163,1.61,0.098,16.42857142857143,77067,80.1,10.1,0,79.8,63.87,Fast Growth,0,6173.066699999999,0.0,0.0,0.125
Norway,Europe,2014,4,premium,6630,27421,2384,29805,36435,0.22244589833920483,18.2,6.58,4086,14.7,0.616289592760181,163,1.61,0.098,16.42857142857143,77067,80.1,10.1,0,79.8,65.13,Fast Growth,0,6173.066699999999,0.0,0.0,0.125
Norway,Europe,2015,5,commercial,1141,13093,8728,21821,22962,0.05228907932725356,4.97,0.5800000000000001,5738,17.7,5.028921998247152,182,1.593,0.092,17.315217391304348,76226,80.6,9.9,0,82.5,18.36,Slow Growth,0,6143.8156,0.0,0.0,0.11856287425149702
Norway,Europe,2015,5,mass_market,13041,69343,9456,78799,91840,0.16549702407390957,14.2,1.6499999999999986,5738,17.7,0.43999693275055596,182,1.593,0.092,17.315217391304348,76226,80.6,9.9,0,82.5,16.88,Slow Growth,0,6143.8156,0.0,0.0,0.11856287425149702
Norway,Europe,2015,5,premium,7829,27780,2416,30196,38025,0.25927275135779576,20.59,2.3900000000000006,5738,17.7,0.7329160812364287,182,1.593,0.092,17.315217391304348,76226,80.6,9.9,0,82.5,18.08,Slow Growth,0,6143.8156,0.0,0.0,0.11856287425149702
Norway,Europe,2016,6,commercial,1256,12946,8630,21576,22832,0.0582128290693363,5.5,0.5300000000000002,8227,20.4,6.55015923566879,199,1.62,0.088,18.40909090909091,73325,81.0,9.8,0,84.9,10.08,Slow Growth,0,5939.325,0.0,0.0,0.1140861466821886
Norway,Europe,2016,6,mass_market,14309,67512,9206,76718,91027,0.18651424698245522,15.72,1.5200000000000014,8227,20.4,0.5749528268921658,199,1.62,0.088,18.40909090909091,73325,81.0,9.8,0,84.9,9.72,Slow Growth,0,5939.325,0.0,0.0,0.1140861466821886
Norway,Europe,2016,6,premium,8747,27255,2370,29625,38372,0.29525738396624474,22.8,2.210000000000001,8227,20.4,0.9405510460729393,199,1.62,0.088,18.40909090909091,73325,81.0,9.8,0,84.9,11.73,Slow Growth,0,5939.325,0.0,0.0,0.1140861466821886
Norway,Europe,2017,7,commercial,1866,12693,8462,21155,23021,0.08820609784920823,8.11,2.6099999999999994,9998,21.9,5.357984994640943,243,1.647,0.086,19.151162790697676,75584,81.3,9.6,0,87.0,48.57,Moderate Growth,0,6144.9792,0.0,0.0,0.10909090909090909
Norway,Europe,2017,7,mass_market,20923,61088,8330,69418,90341,0.30140597539543057,23.16,7.4399999999999995,9998,21.9,0.47784734502700377,243,1.647,0.086,19.151162790697676,75584,81.3,9.6,0,87.0,46.22,Moderate Growth,0,6144.9792,0.0,0.0,0.10909090909090909
Norway,Europe,2017,7,premium,12765,23226,2020,25246,38011,0.5056246534104413,33.58,10.779999999999998,9998,21.9,0.7832354093223658,243,1.647,0.086,19.151162790697676,75584,81.3,9.6,0,87.0,45.94,Moderate Growth,0,6144.9792,0.0,0.0,0.10909090909090909
Norway,Europe,2018,8,commercial,2411,12374,8249,20623,23034,0.11690830626000097,10.47,2.360000000000001,11916,21.6,4.942347573620904,278,1.683,0.084,20.035714285714285,75116,81.8,9.3,0,89.3,29.21,Moderate Growth,0,6144.4888,0.0,0.0,0.10299003322259137
Norway,Europe,2018,8,mass_market,27031,55743,7601,63344,90375,0.42673339227077545,29.91,6.75,11916,21.6,0.44082719840183493,278,1.683,0.084,20.035714285714285,75116,81.8,9.3,0,89.3,29.19,Moderate Growth,0,6144.4888,0.0,0.0,0.10299003322259137
Norway,Europe,2018,8,premium,16251,19523,1698,21221,37472,0.7657980302530513,43.37,9.79,11916,21.6,0.7332471847886284,278,1.683,0.084,20.035714285714285,75116,81.8,9.3,0,89.3,27.31,Moderate Growth,0,6144.4888,0.0,0.0,0.10299003322259137
Norway,Europe,2019,9,commercial,3132,10927,7285,18212,21344,0.17197452229299362,14.67,4.199999999999999,14779,24.7,4.718710089399744,319,1.747,0.082,21.304878048780488,74492,82.1,8.8,0,88.8,29.9,Moderate Growth,0,6115.793199999999,0.0,0.0,0.0979955456570156
Norway,Europe,2019,9,mass_market,35179,42892,5849,48741,83920,0.7217537596684516,41.92,12.010000000000002,14779,24.7,0.4201085875095938,319,1.747,0.082,21.304878048780488,74492,82.1,8.8,0,88.8,30.14,Moderate Growth,0,6115.793199999999,0.0,0.0,0.0979955456570156
Norway,Europe,2019,9,premium,21828,12955,1127,14082,35910,1.550063911376225,60.79,17.42,14779,24.7,0.6770661535642294,319,1.747,0.082,21.304878048780488,74492,82.1,8.8,0,88.8,34.32,Moderate Growth,1,6115.793199999999,0.0,0.0,0.0979955456570156
Norway,Europe,2020,10,commercial,4027,10167,6778,16945,20972,0.23765122455001475,19.2,4.529999999999999,17949,26.6,4.457164142041222,360,1.887,0.097,19.45360824742268,84775,82.6,8.2,0,91.2,28.58,Moderate Growth,0,7002.414999999999,0.0,0.0,0.08893709327548806
Norway,Europe,2020,10,mass_market,46610,33749,4602,38351,84961,1.215352924304451,54.86,12.939999999999998,17949,26.6,0.3850890366874061,360,1.887,0.097,19.45360824742268,84775,82.6,8.2,0,91.2,32.49,Moderate Growth,1,7002.414999999999,0.0,0.0,0.08893709327548806
Norway,Europe,2020,10,premium,28030,6630,577,7207,35237,3.8892743166366035,79.55,18.759999999999998,17949,26.6,0.6403496254013556,360,1.887,0.097,19.45360824742268,84775,82.6,8.2,0,91.2,28.41,Moderate Growth,1,7002.414999999999,0.0,0.0,0.08893709327548806
Norway,Europe,2021,11,commercial,6253,12215,8143,20358,26611,0.30715197956577267,23.5,4.300000000000001,19829,30.1,3.1711178634255557,395,2.063,0.131,15.748091603053435,95275,82.8,7.7,0,92.2,55.28,Fast Growth,0,7888.77,0.0,0.0,0.08261802575107297
Norway,Europe,2021,11,mass_market,72162,31080,4238,35318,107480,2.0432074296392773,67.14,12.280000000000001,19829,30.1,0.2747845126243729,395,2.063,0.131,15.748091603053435,95275,82.8,7.7,0,92.2,54.82,Fast Growth,1,7888.77,0.0,0.0,0.08261802575107297
Norway,Europe,2021,11,premium,42451,2055,179,2234,44685,19.00223813786929,95.0,15.450000000000003,19829,30.1,0.4671032484511555,395,2.063,0.131,15.748091603053435,95275,82.8,7.7,0,92.2,51.45,Fast Growth,1,7888.77,0.0,0.0,0.08261802575107297
Norway,Europe,2022,12,commercial,7229,9462,6308,15770,22999,0.45840202916930883,31.43,7.93,24419,31.8,3.377922257573662,420,2.143,0.159,13.477987421383647,103437,83.4,7.2,0,95.602,15.61,Slow Growth,0,8626.6458,0.0,0.0,0.07453261837229043
Norway,Europe,2022,12,mass_market,82306,8218,1121,9339,91645,8.813149159438913,89.81,22.67,24419,31.8,0.296685539328846,420,2.143,0.159,13.477987421383647,103437,83.4,7.2,0,95.602,14.06,Slow Growth,1,8626.6458,0.0,0.0,0.07453261837229043
Norway,Europe,2022,12,premium,36110,1748,152,1900,38010,19.00526315789474,95.0,0.0,24419,31.8,0.6762392689005815,420,2.143,0.159,13.477987421383647,103437,83.4,7.2,0,95.602,-14.94,Decline,1,8626.6458,0.0,0.0,0.07453261837229043
Norway,Europe,2023,13,commercial,6780,9069,6804,15873,22653,0.42714042714042716,29.93,-1.5,29628,32.9,4.3699115044247785,442,2.153,0.168,12.81547619047619,100025,83.5,6.7,0,95.6,-6.21,Decline,0,8352.0875,0.0,0.0,0.06935817805383024
Norway,Europe,2023,13,mass_market,79933,7450,3131,10581,90514,7.5543899442396745,88.31,-1.5,29628,32.9,0.3706604281085409,442,2.153,0.168,12.81547619047619,100025,83.5,6.7,0,95.6,-2.88,Decline,1,8352.0875,0.0,0.0,0.06935817805383024
Norway,Europe,2023,13,premium,35655,1727,150,1877,37532,18.995737879595097,95.0,0.0,29628,32.9,0.830963399242743,442,2.153,0.168,12.81547619047619,100025,83.5,6.7,0,95.6,-1.26,Decline,1,8352.0875,0.0,0.0,0.06935817805383024
Norway,Europe,2024,14,commercial,6792,10069,6713,16782,23574,0.40471934215230604,28.81,-1.120000000000001,33158,31.7,4.881919905771496,481,2.09,0.155,13.483870967741934,94974,83.5,6.0,0,95.602,0.18,Slow Growth,0,7930.329,0.0,0.0,0.062110515310242025
Norway,Europe,2024,14,mass_market,82124,10471,2007,12478,94602,6.581503446065074,86.81,-1.5,33158,31.7,0.4037552968681506,481,2.09,0.155,13.483870967741934,94974,83.5,6.0,0,95.602,2.74,Slow Growth,1,7930.329,0.0,0.0,0.062110515310242025
Norway,Europe,2024,14,premium,36884,1786,155,1941,38825,19.002575991756828,95.0,0.0,33158,31.7,0.8989805877887431,481,2.09,0.155,13.483870967741934,94974,83.5,6.0,0,95.602,3.45,Slow Growth,1,7930.329,0.0,0.0,0.062110515310242025
Norway,Europe,2025,15,commercial,7082,9845,6563,16408,23490,0.43161872257435396,30.15,1.3399999999999999,35915,32.2,5.071307540242869,507,2.04,0.144,14.166666666666668,96351,84.3,5.4,0,95.602,4.27,Slow Growth,0,8122.3893,0.0,0.0,0.055899463779217826
Norway,Europe,2025,15,mass_market,80945,11461,1563,13024,93969,6.215064496314496,86.14,-0.6700000000000017,35915,32.2,0.4436963370189635,507,2.04,0.144,14.166666666666668,96351,84.3,5.4,0,95.602,-1.44,Decline,1,8122.3893,0.0,0.0,0.055899463779217826
Norway,Europe,2025,15,premium,37238,1803,157,1960,39198,18.998979591836736,95.0,0.0,35915,32.2,0.96447177614265,507,2.04,0.144,14.166666666666668,96351,84.3,5.4,0,95.602,0.96,Slow Growth,1,8122.3893,0.0,0.0,0.055899463779217826
Poland,Europe,2010,0,commercial,5,30458,20309,50767,50772,9.848917603955325e-05,0.01,0.0,0,0.0,0.0,111,1.26,0.143,8.811188811188812,12774,60.9,42.9,0,35.5,0.0,Decline,0,777.9366,0.0,0.0,1.1753424657534246
Poland,Europe,2010,0,mass_market,15,179802,24520,204322,204337,7.341353354019635e-05,0.01,0.0,0,0.0,0.0,111,1.26,0.143,8.811188811188812,12774,60.9,42.9,0,35.5,0.0,Decline,0,777.9366,0.0,0.0,1.1753424657534246
Poland,Europe,2010,0,premium,10,77444,6735,84179,84189,0.00011879447368108436,0.01,0.0,0,0.0,0.0,111,1.26,0.143,8.811188811188812,12774,60.9,42.9,0,35.5,0.0,Decline,0,777.9366,0.0,0.0,1.1753424657534246
Poland,Europe,2011,1,commercial,5,30688,20461,51149,51154,9.775362177168664e-05,0.01,0.0,33,1.1,6.6,133,1.22,0.142,8.591549295774648,12432,60.4,43.5,461,36.3,0.0,Decline,0,750.8928,167.343,0.0,1.1662198391420913
Poland,Europe,2011,1,mass_market,20,179407,24465,203872,203892,9.810076911002983e-05,0.01,0.0,33,1.1,1.65,133,1.22,0.142,8.591549295774648,12432,60.4,43.5,461,36.3,33.33,Moderate Growth,0,750.8928,167.343,0.0,1.1662198391420913
Poland,Europe,2011,1,premium,12,76516,6654,83170,83182,0.0001442827942767825,0.01,0.0,33,1.1,2.75,133,1.22,0.142,8.591549295774648,12432,60.4,43.5,461,36.3,20.0,Slow Growth,0,750.8928,167.343,0.0,1.1662198391420913
Poland,Europe,2012,2,commercial,10,29335,19562,48897,48907,0.00020451152422439005,0.02,0.01,69,1.9,6.9,148,1.187,0.14,8.478571428571428,12537,60.5,44.9,908,37.8,41.42,Moderate Growth,0,758.4885,343.22399999999993,167.343,1.157216494845361
Poland,Europe,2012,2,mass_market,39,170818,23293,194111,194150,0.0002009159707589987,0.02,0.01,69,1.9,1.7692307692307692,148,1.187,0.14,8.478571428571428,12537,60.5,44.9,908,37.8,61.25,Fast Growth,0,758.4885,343.22399999999993,167.343,1.157216494845361
Poland,Europe,2012,2,premium,24,75579,6572,82151,82175,0.0002921449525873087,0.03,0.019999999999999997,69,1.9,2.875,148,1.187,0.14,8.478571428571428,12537,60.5,44.9,908,37.8,54.92,Fast Growth,0,758.4885,343.22399999999993,167.343,1.157216494845361
Poland,Europe,2013,3,commercial,8,29076,19388,48464,48472,0.0001650709805216243,0.02,0.0,108,3.2,13.5,130,1.153,0.139,8.294964028776977,12431,60.7,46.0,1382,39.9,16.96,Slow Growth,0,754.5617000000001,551.418,343.22399999999993,1.1246943765281174
Poland,Europe,2013,3,mass_market,39,172737,23555,196292,196331,0.0001986835938296008,0.02,0.0,108,3.2,2.769230769230769,130,1.153,0.139,8.294964028776977,12431,60.7,46.0,1382,39.9,37.51,Moderate Growth,0,754.5617000000001,551.418,343.22399999999993,1.1246943765281174
Poland,Europe,2013,3,premium,24,75395,6556,81951,81975,0.00029285792729801956,0.03,0.0,108,3.2,4.5,130,1.153,0.139,8.294964028776977,12431,60.7,46.0,1382,39.9,33.89,Moderate Growth,0,754.5617000000001,551.418,343.22399999999993,1.1246943765281174
Poland,Europe,2014,4,commercial,6,34065,22710,56775,56781,0.00010568031704095113,0.01,-0.01,131,4.0,21.833333333333332,148,1.127,0.141,7.992907801418441,12560,60.3,47.3,1820,40.2,6.27,Slow Growth,0,757.368,731.64,551.418,1.1480582524271843
Poland,Europe,2014,4,mass_market,66,193494,26385,219879,219945,0.00030016509079993996,0.03,0.009999999999999998,131,4.0,1.9848484848484849,148,1.127,0.141,7.992907801418441,12560,60.3,47.3,1820,40.2,48.88,Moderate Growth,0,757.368,731.64,551.418,1.1480582524271843
Poland,Europe,2014,4,premium,40,85002,7391,92393,92433,0.0004329332308724687,0.04,0.010000000000000002,131,4.0,3.275,148,1.127,0.141,7.992907801418441,12560,60.3,47.3,1820,40.2,49.38,Moderate Growth,0,757.368,731.64,551.418,1.1480582524271843
Poland,Europe,2015,5,commercial,15,36476,24318,60794,60809,0.0002467348751521532,0.02,0.01,153,5.3,10.2,175,1.113,0.143,7.783216783216783,12237,60.1,48.3,2277,42.6,14.47,Slow Growth,0,735.4437,970.002,731.64,1.1077981651376145
Poland,Europe,2015,5,mass_market,171,214912,29306,244218,244389,0.000700194088887797,0.07,0.04000000000000001,153,5.3,0.8947368421052632,175,1.113,0.143,7.783216783216783,12237,60.1,48.3,2277,42.6,63.67,Fast Growth,0,735.4437,970.002,731.64,1.1077981651376145
Poland,Europe,2015,5,premium,102,92290,8025,100315,100417,0.0010167970891691172,0.1,0.060000000000000005,153,5.3,1.5,175,1.113,0.143,7.783216783216783,12237,60.1,48.3,2277,42.6,61.98,Fast Growth,0,735.4437,970.002,731.64,1.1077981651376145
Poland,Europe,2016,6,commercial,28,40343,26895,67238,67266,0.0004164311847467206,0.04,0.02,193,6.2,6.892857142857143,193,1.12,0.146,7.67123287671233,13412,60.1,49.4,2813,44.6,51.83,Fast Growth,0,806.0612000000001,1254.598,970.002,1.0833333333333333
Poland,Europe,2016,6,mass_market,316,231719,31598,263317,263633,0.001200074434996601,0.12,0.04999999999999999,193,6.2,0.6107594936708861,193,1.12,0.146,7.67123287671233,13412,60.1,49.4,2813,44.6,84.8,Fast Growth,0,806.0612000000001,1254.598,970.002,1.0833333333333333
Poland,Europe,2016,6,premium,196,103600,9009,112609,112805,0.0017405358363896315,0.17,0.07,193,6.2,0.9846938775510204,193,1.12,0.146,7.67123287671233,13412,60.1,49.4,2813,44.6,92.16,Fast Growth,0,806.0612000000001,1254.598,970.002,1.0833333333333333
Poland,Europe,2017,7,commercial,63,43333,28889,72222,72285,0.0008723103763396195,0.09,0.049999999999999996,493,9.0,7.825396825396825,219,1.133,0.153,7.405228758169935,14136,60.0,50.9,3230,47.0,118.98,Extraordinary Growth,0,848.16,1518.1,1254.598,1.0604166666666666
Poland,Europe,2017,7,mass_market,738,259167,35341,294508,295246,0.002505874203756774,0.25,0.13,493,9.0,0.6680216802168022,219,1.133,0.153,7.405228758169935,14136,60.0,50.9,3230,47.0,133.54,Extraordinary Growth,0,848.16,1518.1,1254.598,1.0604166666666666
Poland,Europe,2017,7,premium,447,112972,9824,122796,123243,0.0036401837193393923,0.36,0.18999999999999997,493,9.0,1.1029082774049217,219,1.133,0.153,7.405228758169935,14136,60.0,50.9,3230,47.0,128.06,Extraordinary Growth,0,848.16,1518.1,1254.598,1.0604166666666666
Poland,Europe,2018,8,commercial,106,46607,31071,77678,77784,0.0013646077396431422,0.14,0.05000000000000002,839,9.8,7.915094339622642,257,1.157,0.161,7.186335403726708,14976,60.2,53.3,3696,49.6,91.9,Fast Growth,0,901.5552,1833.2160000000001,1518.1,1.0533596837944663
Poland,Europe,2018,8,mass_market,1209,271637,37041,308678,309887,0.00391670284244423,0.39,0.14,839,9.8,0.6939619520264682,257,1.157,0.161,7.186335403726708,14976,60.2,53.3,3696,49.6,63.82,Fast Growth,0,901.5552,1833.2160000000001,1518.1,1.0533596837944663
Poland,Europe,2018,8,premium,728,117738,10238,127976,128704,0.0056885666062386694,0.57,0.20999999999999996,839,9.8,1.1524725274725274,257,1.157,0.161,7.186335403726708,14976,60.2,53.3,3696,49.6,62.86,Fast Growth,0,901.5552,1833.2160000000001,1518.1,1.0533596837944663
Poland,Europe,2019,9,commercial,149,51111,34074,85185,85334,0.001749134237248342,0.17,0.03,1260,11.4,8.456375838926174,303,1.237,0.17,7.276470588235294,15509,60.0,52.6,4064,53.8,40.57,Moderate Growth,0,930.54,2186.432,1833.2160000000001,0.9598540145985403
Poland,Europe,2019,9,mass_market,1708,299075,40783,339858,341566,0.005025628350664101,0.5,0.10999999999999999,1260,11.4,0.7377049180327869,303,1.237,0.17,7.276470588235294,15509,60.0,52.6,4064,53.8,41.27,Moderate Growth,0,930.54,2186.432,1833.2160000000001,0.9598540145985403
Poland,Europe,2019,9,premium,1019,128419,11167,139586,140605,0.00730015904173771,0.72,0.15000000000000002,1260,11.4,1.2365063788027477,303,1.237,0.17,7.276470588235294,15509,60.0,52.6,4064,53.8,39.97,Moderate Growth,0,930.54,2186.432,1833.2160000000001,0.9598540145985403
Poland,Europe,2020,10,commercial,490,37373,24916,62289,62779,0.007866557498113632,0.78,0.61,1992,13.1,4.0653061224489795,349,1.367,0.176,7.767045454545455,16573,59.9,51.8,4593,56.1,228.86,Extraordinary Growth,0,992.7226999999999,2576.6730000000002,2186.432,0.9071803852889666
Poland,Europe,2020,10,mass_market,5688,219472,29928,249400,255088,0.02280673616680032,2.23,1.73,1992,13.1,0.350210970464135,349,1.367,0.176,7.767045454545455,16573,59.9,51.8,4593,56.1,233.02,Extraordinary Growth,0,992.7226999999999,2576.6730000000002,2186.432,0.9071803852889666
Poland,Europe,2020,10,premium,3407,93811,8158,101969,105376,0.03341211544685149,3.23,2.51,1992,13.1,0.5846786028764309,349,1.367,0.176,7.767045454545455,16573,59.9,51.8,4593,56.1,234.35,Extraordinary Growth,0,992.7226999999999,2576.6730000000002,2186.432,0.9071803852889666
Poland,Europe,2021,11,commercial,1102,41026,27351,68377,69479,0.016116530412273133,1.59,0.81,2871,17.1,2.6052631578947367,374,1.52,0.183,8.306010928961749,17483,59.8,50.1,4576,58.6,124.9,Extraordinary Growth,0,1045.4833999999998,2681.5360000000005,2576.6730000000002,0.8406040268456376
Poland,Europe,2021,11,mass_market,12559,232928,31763,264691,277250,0.04744777873067086,4.53,2.3000000000000003,2871,17.1,0.22860100326459112,374,1.52,0.183,8.306010928961749,17483,59.8,50.1,4576,58.6,120.8,Extraordinary Growth,0,1045.4833999999998,2681.5360000000005,2576.6730000000002,0.8406040268456376
Poland,Europe,2021,11,premium,7626,99794,8678,108472,116098,0.0703038572166089,6.57,3.3400000000000003,2871,17.1,0.37647521636506687,374,1.52,0.183,8.306010928961749,17483,59.8,50.1,4576,58.6,123.83,Extraordinary Growth,0,1045.4833999999998,2681.5360000000005,2576.6730000000002,0.8406040268456376
Poland,Europe,2022,12,commercial,1275,36659,24440,61099,62374,0.020867771976628095,2.04,0.44999999999999996,3706,18.0,2.9066666666666667,413,1.587,0.192,8.265625,17979,59.8,51.5,4565,61.8,15.7,Slow Growth,0,1075.1442,2821.17,2681.5360000000005,0.8200636942675159
Poland,Europe,2022,12,mass_market,14464,205221,27985,233206,247670,0.062022417948080236,5.84,1.3099999999999996,3706,18.0,0.2562223451327434,413,1.587,0.192,8.265625,17979,59.8,51.5,4565,61.8,15.17,Slow Growth,0,1075.1442,2821.17,2681.5360000000005,0.8200636942675159
Poland,Europe,2022,12,premium,8901,88520,7697,96217,105118,0.09250963966866561,8.47,1.9000000000000004,3706,18.0,0.41635771261655996,413,1.587,0.192,8.265625,17979,59.8,51.5,4565,61.8,16.72,Slow Growth,0,1075.1442,2821.17,2681.5360000000005,0.8200636942675159
Poland,Europe,2023,13,commercial,1743,41951,27968,69919,71662,0.024928846236359214,2.43,0.3900000000000001,6012,20.6,3.449225473321859,435,1.573,0.201,7.825870646766169,18919,60.1,52.1,4615,65.7,36.71,Moderate Growth,0,1137.0319000000002,3032.055,2821.17,0.7811094452773613
Poland,Europe,2023,13,mass_market,19746,232642,31724,264366,284112,0.07469190440525635,6.95,1.1100000000000003,6012,20.6,0.30446672743846853,435,1.573,0.201,7.825870646766169,18919,60.1,52.1,4615,65.7,36.52,Moderate Growth,0,1137.0319000000002,3032.055,2821.17,0.7811094452773613
Poland,Europe,2023,13,premium,12221,100326,8724,109050,121271,0.11206785878037598,10.08,1.6099999999999994,6012,20.6,0.4919401031012192,435,1.573,0.201,7.825870646766169,18919,60.1,52.1,4615,65.7,37.3,Moderate Growth,0,1137.0319000000002,3032.055,2821.17,0.7811094452773613
Poland,Europe,2024,14,commercial,2028,45012,30008,75020,77048,0.027032791255665156,2.63,0.19999999999999973,7734,21.9,3.8136094674556213,456,1.517,0.21,7.223809523809524,19914,60.4,50.3,4544,66.5,16.35,Slow Growth,0,1202.8056,3021.76,3032.055,0.7451851851851852
Poland,Europe,2024,14,mass_market,22966,248546,33893,282439,305405,0.08131313310130683,7.52,0.5699999999999994,7734,21.9,0.3367586867543325,456,1.517,0.21,7.223809523809524,19914,60.4,50.3,4544,66.5,16.31,Slow Growth,0,1202.8056,3021.76,3032.055,0.7451851851851852
